7218	-193.505	254.859	-149.683
4449	-193.501	264.74	-351.655
5038	-193.241	269.39	-359.029
3281	-193.201	261.364	-366.422
2339	-193.084	265.171	-0.649096
2338	-192.844	259.886	6.16231
3668	-192.78	264.18	-10.088
6899	-192.719	302.188	-367.619
6901	-192.719	302.188	-352.619
4459	-192.714	265.449	-337.835
3280	-192.711	251.155	-358.697
4700	-192.65	265.145	-29.8586
10962	-192.175	228.371	-367.275
5044	-192.175	228.371	-352.275
2347	-192.132	277.429	-3.73849
3213	-192.093	247.41	-206.165
2348	-192.06	276.825	8.1886
3216	-191.937	247.41	-218.87
2396	-191.92	300.069	-7.43382
10832	-191.92	300.069	7.56618
3568	-191.87	248.121	-185.232
3559	-191.87	248.121	-172.526
4697	-191.869	260.442	-33.7357
2910	-191.723	245.319	-134.911
4699	-191.721	265.145	-17.1871
3207	-191.626	247.41	-231.572
2552	-191.506	245.094	-352.275
2908	-191.412	245.319	-122.21
3279	-190.962	260.992	-358.077
4041	-190.94	260.442	-21.0642
2395	-190.584	294.02	-11.9271
5316	-190.473	246.796	-2.23431
2163	-190.468	276.774	-360.214
3670	-190.45	258.671	-3.92566
5058	-190.428	268.749	-367.607
11576	-190.051	262.499	-198.692
3566	-189.927	245.05	-162.388
4154	-189.901	255.639	-325.163
3282	-189.899	250.514	-367.275
8611	-189.896	262.499	-211.396
4451	-189.756	254.931	-351.655
1983	-189.737	271.856	1.37719
3743	-189.729	225.772	-8.39662
3748	-189.729	225.772	6.60338
6897	-189.724	295.743	-360.119
4051	-189.498	270.929	-7.01505
2337	-189.497	266.571	8.1886
2008	-189.409	240.304	-359.55
5317	-189.059	242.495	-8.39662
3672	-189.035	254.371	-10.088
4450	-188.969	255.639	-337.835
2048	-188.818	261.553	-97.0715
4303	-188.644	247.57	-280.851
3209	-188.359	237.6	-206.165
3211	-188.203	237.6	-218.87
4448	-188.189	268.376	-359.261
3283	-188.149	260.351	-366.655
3555	-188.137	238.312	-185.232
3557	-188.137	238.312	-172.526
3244	-188.128	250.633	-33.7356
4307	-188.022	247.57	-293.542
6843	-188.011	291.535	0.0873447
2888	-187.989	235.51	-134.911
4695	-187.975	255.336	-17.1871
3204	-187.891	237.6	-231.572
2556	-187.76	235.285	-352.275
3591	-187.677	235.51	-122.209
3278	-187.66	250.141	-358.93
7072	-187.441	219.455	-367.427
6200	-187.441	219.455	-352.427
11755	-187.245	247.57	-306.224
4042	-187.195	250.633	-21.0642
2111	-187.188	259.834	-157.481
3677	-187.103	265.357	-1.89937
3745	-186.902	209.787	-8.08904
3746	-186.902	209.787	6.91096
3233	-186.9	245.355	-62.8505
3680	-186.863	260.072	4.91203
2351	-186.675	285.487	-4.40592
3228	-186.162	252.69	-211.396
3246	-186.123	245.355	-50.1687
2889	-185.976	228.728	-134.658
2009	-185.91	259.978	-358.309
2573	-185.837	246.713	-327.54
4153	-185.739	262.686	-318.022
3590	-185.664	228.728	-121.956
6896	-185.559	284.461	-360.107
3549	-185.514	228.723	-162.355
4621	-185.488	239.205	-367.275
3563	-185.398	253.097	-167.619
5212	-185.358	228.723	-149.65
4714	-185.314	232.686	-8.39662
2562	-185.123	260.687	-344.489
2900	-184.916	252.407	-105.157
4107	-184.908	237.76	-280.852
2553	-184.904	246.713	-340.211
3276	-184.675	231.389	-359.702
3826	-184.522	229.227	-200.587
2117	-184.516	235.107	-1.79323
3657	-184.492	246.982	-3.48459
2115	-184.469	258.857	-5.17594
4053	-184.401	280.049	-11.9271
4703	-184.394	280.033	-11.1606
3243	-184.386	240.823	-33.7354
2903	-184.371	269.324	-106.776
3642	-184.366	229.227	-213.291
2010	-184.336	261.395	-330.67
4125	-184.283	237.76	-293.542
2349	-184.28	279.914	0.709759
4623	-184.259	250.159	-367.849
2073	-184.052	244.935	-219.624
7206	-184.027	268.465	-162.388
4786	-183.899	269.324	-94.0787
3341	-183.896	229.506	-251.275
7208	-183.87	268.465	-149.683
3274	-183.769	239.949	-360.124
2044	-183.624	240.755	-127.938
2110	-183.608	246.359	-177.758
4305	-183.503	237.76	-306.224
5040	-183.487	279.648	-367.607
4576	-183.45	240.823	-21.0642
6856	-183.427	229.506	-263.972
3652	-183.409	259.823	-12.2751
3223	-183.357	229.666	-226.332
6759	-183.25	197.606	-8.08904
6764	-183.25	197.606	6.91096
9819	-183.242	211.452	-367.31
3229	-183.161	235.546	-62.8503
5314	-183.122	277.188	8.1886
3205	-183.044	229.666	-239.034
3277	-183.026	226.369	-352.427
3554	-182.983	227.706	-184.611
3550	-182.983	227.706	-171.905
3662	-182.945	236.655	6.60338
3661	-182.921	248.53	4.91203
2551	-182.808	241.924	-347.486
4039	-182.652	243.244	-14.4608
3654	-182.629	255.119	-16.1522
3247	-182.381	235.546	-50.1685
4446	-182.371	276.935	-352.607
2116	-182.349	260.788	-19.3742
5623	-182.325	228.353	-86.5781
3582	-182.242	218.918	-134.658
2584	-182.12	234.929	-352.849
2575	-182.095	236.904	-327.54
2571	-182.019	249.786	-359.504
3675	-181.999	274.46	-6.04497
3584	-181.929	218.918	-121.956
6493	-181.862	229.043	-108.451
3815	-181.781	218.913	-162.355
5628	-181.701	228.353	-73.8877
3744	-181.689	219.122	-1.48566
6373	-181.624	218.913	-149.65
2890	-181.611	233.973	-127.684
6752	-181.569	222.877	-8.39662
3653	-181.569	256.085	-23.2513
6491	-181.394	229.043	-95.7541
4103	-181.253	229.027	-274.823
5041	-181.208	271.25	-366.655
2555	-181.159	236.904	-340.211
5659	-181.082	222.682	6.59457
2557	-181.058	251.761	-346.866
3676	-180.976	271.901	0.846115
2581	-180.814	227.864	-326.366
7202	-180.803	260.047	-169.509
3830	-180.789	219.417	-200.587
2079	-180.788	251.381	-27.1285
3311	-180.754	230.29	-367.427
3776	-180.632	219.417	-213.291
4120	-180.628	229.027	-287.514
4571	-180.619	230.343	-34.471
2577	-180.455	230.437	-322.179
2561	-180.271	252.469	-333.046
4159	-180.246	269.246	-325.164
4109	-180.219	245.367	-278.437
3220	-180.215	236.562	-214.046
4722	-180.161	219.696	-251.275
4447	-180.092	268.537	-351.655
7212	-180.032	258.689	-145.688
2081	-179.94	222.474	-359.854
5012	-179.878	227.864	-339.037
4622	-179.848	238.85	-367.849
3237	-179.836	227.472	-58.3605
4779	-179.822	259.854	-85.0683
2901	-179.725	258.242	-95.4518
6853	-179.691	219.696	-263.972
6203	-179.69	187.945	-367.976
6206	-179.69	187.945	-352.976
4575	-179.683	230.343	-21.7998
3775	-179.623	219.856	-226.332
2045	-179.598	227.19	-127.431
6202	-179.59	199.272	-367.31
6207	-179.59	199.272	-352.31
4046	-179.371	267.977	-10.088
3679	-179.365	267.961	-9.32153
4721	-179.31	219.856	-239.034
10948	-179.304	269.246	-337.835
5995	-179.281	216.56	-352.427
4707	-179.253	268.942	-29.8581
3822	-179.25	217.896	-184.611
3816	-179.25	217.896	-171.905
7204	-179.227	255.886	-158.176
3200	-179.206	237.001	-227.087
4596	-179.055	227.472	-45.6787
3275	-179.034	231.034	-360.276
2141	-179.023	245.256	-292.79
3570	-179.013	253.309	-179.647
3235	-179.012	222.382	-65.7059
2122	-178.862	203.137	-1.17809
7310	-178.794	252.13	-223.181
3248	-178.783	246.104	-43.5615
6754	-178.742	206.892	-8.08904
3144	-178.739	237.112	-261.557
6010	-178.588	218.544	-86.5778
3688	-178.472	264.239	-33.7352
3553	-178.454	235.752	-177.137
2108	-178.361	227.18	-157.416
3678	-178.342	265.402	-2.43045
5545	-178.311	268.942	-17.1871
3225	-178.277	250.216	-212.151
2906	-178.25	249.149	-130.917
2011	-178.128	239.594	-360.698
5601	-178.127	219.234	-108.451
3567	-178.055	250.927	-191.218
6014	-177.962	218.544	-73.8875
6009	-177.657	219.234	-95.7539
4105	-177.516	219.218	-274.824
3558	-177.437	249.148	-168.314
4570	-177.402	222.394	-40.3424
5629	-177.249	235.695	-70.6114
2569	-177.168	241.569	-348.06
6301	-177.073	218.054	-326.366
3231	-177.067	242.21	-68.4843
4574	-177.021	240.901	-27.8641
6760	-176.993	185.376	-8.75187
10855	-176.993	185.376	6.24813
4101	-176.889	219.218	-287.514
4567	-176.877	220.534	-34.4709
3309	-176.794	218.502	-367.427
2076	-176.778	240.827	-59.9946
5999	-176.692	259.758	-366.655
7198	-176.667	229.596	-8.40543
3148	-176.564	236.634	-272.408
3202	-176.485	246.334	-231.562
4630	-176.469	175.644	-367.976
7073	-176.469	175.644	-352.976
2075	-176.378	228.188	-208.467
2558	-176.323	258.757	-351.655
4044	-176.255	262.596	-22.8217
6750	-176.238	208.842	6.91096
2007	-176.207	243.543	-335.422
6298	-176.133	218.054	-339.037
7022	-176.097	217.663	-58.3603
2062	-176.062	228.746	-259.031
3666	-175.971	259.197	4.91203
4710	-175.938	220.534	-21.7998
3710	-175.869	232.017	-1.80204
7195	-175.846	243.892	-3.4934
3551	-175.831	226.163	-166.966
5602	-175.796	227.506	-113.926
5993	-175.741	214.471	-359.737
3251	-175.723	256.007	-40.4127
5624	-175.607	235.018	-79.5217
3586	-175.589	220.808	-134.658
2560	-175.536	259.465	-337.835
3689	-175.475	257.892	-26.6988
3222	-175.368	228.627	-221.508
4108	-175.367	236.523	-286.762
3825	-175.342	242.926	-180.947
7020	-175.314	217.663	-45.6786
3219	-175.242	241.951	-221.76
2915	-175.238	241.439	-119.854
3573	-175.229	220.821	-121.956
3339	-175.211	228.906	-246.79
4152	-175.202	256.531	-328.435
3812	-175.173	220.79	-162.356
4300	-175.087	251.606	-285.906
5994	-175.082	208.557	-352.31
5089	-174.97	220.803	-149.651
2580	-174.926	234.503	-334.248
3547	-174.814	239.559	-158.143
3708	-174.682	234.269	-8.39662
3706	-174.682	243.711	-8.39662
3650	-174.658	255.586	-10.088
2578	-174.566	237.076	-330.062
3882	-174.44	241.842	-206.572
2074	-174.359	229.066	-234.549
2892	-174.302	237.559	-133.529
7196	-174.298	233.565	6.59457
3774	-174.228	221.281	-200.587
4309	-174.179	250.818	-297.39
3407	-174.117	221.268	-213.292
6974	-173.927	202.381	-8.08904
3146	-173.887	228.268	-269.882
2208	-173.857	226.442	-82.0695
3241	-173.802	249.491	-66.5298
6976	-173.772	173.074	-8.75187
6970	-173.772	173.074	6.24813
3250	-173.718	250.729	-56.8458
3100	-173.691	221.533	-251.276
2013	-173.645	225.463	-333.075
3651	-173.598	256.551	-17.1871
3238	-173.452	232.753	-55.5048
4580	-173.325	251.148	-30.913
2109	-173.3	225.146	-176.516
2579	-173.286	228.036	-328.888
3098	-173.267	221.519	-263.973
2171	-173.254	230.421	-28.5997
2914	-173.225	234.657	-119.6
3406	-173.107	221.707	-226.333
5658	-173.042	216.032	-1.49447
3313	-172.993	218.341	-352.427
6008	-172.926	227.132	-91.2455
2012	-172.926	230.609	-324.701
6762	-172.922	219.787	-8.40543
4716	-172.84	221.693	-239.035
4038	-172.818	242.406	-21.0642
3655	-172.818	251.848	-21.0642
5054	-172.801	249.566	-367.849
3805	-172.689	219.76	-184.612
3811	-172.643	219.773	-171.906
3239	-172.629	227.663	-62.8503
6757	-172.605	190.907	-1.84091
9822	-172.595	210.499	-367.31
6778	-172.568	197.303	6.91096
3340	-172.489	238.239	-251.266
2570	-172.432	248.564	-352.849
2891	-172.289	230.777	-133.275
3552	-172.283	238.542	-167.693
4116	-172.199	242.385	-278.186
2207	-171.994	227.822	-100.421
3664	-171.892	247.543	4.91203
6012	-171.842	220.459	-86.5782
4631	-171.756	172.254	-367.551
7067	-171.756	172.254	-352.551
2113	-171.743	183.815	-360.952
3831	-171.727	233.84	-196.302
2070	-171.712	227.789	-280.734
4593	-171.69	227.55	-39.8073
5090	-171.67	230.772	-148.268
6748	-171.656	207.322	-1.2382
4629	-171.643	195.142	-360.286
3201	-171.638	238.4	-239.025
2114	-171.542	206.468	-359.619
6787	-171.536	211.077	-8.14916
2559	-171.471	250.539	-340.211
5603	-171.427	221.136	-108.452
3221	-171.405	233.578	-216.181
7171	-171.382	241.445	-289.304
4706	-171.32	245.871	-47.3461
5009	-171.275	161.546	-6.96918
6969	-171.275	161.546	8.03082
6755	-171.222	193.538	-8.08904
6004	-171.169	220.471	-73.8877
4456	-171.138	247.605	-330.811
3164	-171.092	221.041	-274.824
6013	-170.91	221.148	-95.7542
5630	-170.866	240.976	-67.7558
3773	-170.834	231.373	-206.636
5014	-170.739	219.849	-326.367
3145	-170.719	234.131	-261.306
4124	-170.591	240.771	-299.229
4118	-170.511	221.027	-287.515
6758	-170.482	197.866	-1.09397
6205	-170.426	191.25	-352.976
6751	-170.419	221.737	6.59457
3218	-170.396	234.017	-229.222
5013	-170.38	222.422	-322.18
3631	-170.325	202.577	-352.31
3818	-170.188	232.319	-180.326
2078	-170.127	224.679	-51.015
4569	-170.037	222.472	-34.471
9531	-170.036	240.258	-57.3156
3315	-169.879	230.11	-352.427
6295	-169.845	219.835	-339.037
3307	-169.628	229.352	-367.427
4579	-169.558	240.668	-31.6486
2805	-169.498	241.137	-325.451
6465	-169.423	234.972	-106.096
3576	-169.407	222.479	-122.59
5627	-169.406	233.783	-78.7932
3236	-169.303	219.589	-58.3605
3813	-169.248	222.474	-162.849
5087	-169.096	222.474	-150.214
4708	-169.05	222.484	-21.7998
4573	-169.05	231.926	-21.7998
6749	-169.032	213.027	6.85084
6193	-169.025	182.633	-352.976
3622	-169.012	187.64	-367.976
2583	-168.973	238.67	-352.849
3648	-168.911	198.967	-367.31
3633	-168.793	210.338	-352.31
5052	-168.722	237.912	-367.849
5625	-168.682	230.672	-85.4187
3147	-168.544	233.652	-272.158
4858	-168.509	149.134	-6.96918
4851	-168.509	149.134	8.03082
4594	-168.473	219.601	-45.6787
4585	-168.274	235.055	-41.6182
3308	-168.115	224.679	-359.927
2582	-168.013	240.645	-340.211
6709	-167.75	231.362	-94.5947
4094	-167.727	232.712	-283.276
3096	-167.61	223.257	-251.558
2807	-167.543	233.448	-315.185
3617	-167.475	191.495	-359.345
3632	-167.374	202.822	-358.679
2119	-167.223	228.927	-1.81085
6001	-167.209	233.239	-360.349
3162	-167.134	223.257	-264.185
3578	-167.078	223.417	-226.686
3618	-167.03	180.425	-360.527
4096	-166.936	232.038	-293.201
7039	-166.91	229.297	-63.6243
6932	-166.808	166.024	-367.695
4715	-166.759	223.417	-239.317
2587	-166.732	231.604	-339.037
6785	-166.721	206.566	-8.14916
3807	-166.717	221.457	-172.399
6005	-166.717	227.812	-70.6114
3809	-166.711	221.457	-185.035
7026	-166.711	232.184	-52.8259
6928	-166.395	147.856	-360
2586	-166.372	234.177	-334.851
2221	-166.349	178.676	-2.50373
6588	-166.312	185.072	6.24813
4581	-166.293	231.243	-30.7878
3630	-166.157	198.93	-351.369
6707	-166.071	222.105	-87.282
6789	-166.035	221.737	-8.40543
3709	-166.035	231.179	-8.40543
3711	-166.035	240.621	-8.40543
6747	-165.836	220.217	-1.55459
6706	-165.605	222.795	-109.085
6786	-165.546	197.11	-8.00492
6002	-165.45	222.105	-74.6617
6779	-165.362	201.488	6.85084
4578	-165.354	242.173	-24.8488
6473	-165.14	222.795	-96.458
6978	-165.056	171.107	-8.75187
6756	-164.965	181.308	-8.75187
3161	-164.959	222.779	-275.036
3624	-164.756	190.313	-351.369
3621	-164.743	195.32	-366.369
4592	-164.73	228.372	-41.9955
6788	-164.649	213.027	-8.14916
3634	-164.625	206.691	-351.369
5016	-164.503	221.615	-326.437
2223	-164.45	211.507	-1.29832
4097	-164.326	222.779	-287.656
3623	-164.312	179.243	-352.551
3620	-164.299	184.25	-367.551
6590	-164.225	185.636	-1.75679
6592	-164.188	192.031	6.99508
5017	-164.143	224.188	-322.251
3865	-163.919	141.982	-366.302
6929	-163.919	141.982	-351.302
3644	-163.916	216.676	-359.81
6962	-163.852	167.148	-0.721049
7019	-163.585	221.224	-59.1345
4589	-163.435	224.094	-22.7142
6781	-163.276	202.051	-1.15409
6790	-163.269	232.578	6.59457
6946	-163.224	170.029	-352.551
2107	-163.206	199.175	-357.738
6606	-162.842	188.267	-8.00492
7017	-162.806	221.224	-46.5229
3619	-162.761	188.105	-358.92
4973	-162.56	159.579	-6.96918
4859	-162.418	140.761	-7.67753
4850	-162.418	140.761	7.32247
2105	-162.316	177.035	-360.102
4498	-162.256	105.924	-7.17056
4520	-162.256	105.924	7.82944
6793	-162.21	229.33	-8.40543
6964	-162.139	175.932	6.24813
2222	-162.101	192.595	-1.00985
6791	-161.882	223.868	6.85084
3645	-161.742	209.564	-367.31
3868	-161.659	129.469	-366.302
3867	-161.659	129.469	-351.302
2183	-161.356	155.62	1.06163
4735	-160.903	61.0454	-6.94727
4744	-160.903	61.0454	8.05273
6794	-160.824	220.62	-8.14916
6936	-160.629	158.043	-360
4502	-160.562	93.3213	-7.17056
4500	-160.562	93.3213	7.82944
4509	-160.364	118.02	-7.79369
4513	-160.364	118.02	7.20631
4510	-160.158	128.248	-7.67753
4512	-160.158	128.248	7.32247
3528	-160.123	175.111	-367.551
4731	-160.078	48.3557	-6.94727
4727	-160.078	48.3557	8.05273
3643	-159.748	213.03	-358.869
6965	-159.642	164.404	8.03082
6501	-159.354	24.9786	7.27452
6508	-159.354	25.1459	-7.72548
4730	-159.354	37.4228	-7.72548
4728	-159.354	37.4228	7.27452
5464	-159.34	80.6636	-7.17056
5463	-159.34	80.6636	7.82944
4853	-159.242	154.342	8.03082
2988	-159.092	87.1651	-368.715
7244	-159.092	87.1651	-353.715
3712	-158.86	-1.70274	-366.304
3716	-158.86	-1.36805	-351.304
3721	-158.86	10.7415	-366.304
3714	-158.86	10.9088	-351.304
2883	-158.704	-3.75003	0
2879	-158.704	8.69418	0
6939	-158.431	185.225	-368.021
6195	-158.337	208.471	-351.369
6942	-158.276	163.8	-352.695
7156	-158.196	212.084	6.85084
6934	-158.153	152.169	-351.302
3335	-157.904	60.4816	-367.845
3345	-157.904	60.4816	-352.845
3177	-157.871	74.5075	-368.715
3169	-157.871	74.5075	-353.715
6973	-157.769	175.496	-8.75187
5138	-157.703	23.7815	-368.198
5123	-157.703	23.9489	-353.198
5132	-157.703	36.2257	-368.198
4612	-157.703	36.2257	-353.198
3646	-157.573	205.918	-366.369
3530	-157.369	170.806	-360.246
6783	-157.361	209.214	-8.14916
3388	-157.09	-123.394	-33.0266
3373	-157.09	-120.306	-43.1998
3377	-157.09	-111.146	-36.2807
10194	-157.09	-111.146	-23.5883
5133	-157.08	47.792	-367.845
4605	-157.08	47.792	-352.845
3540	-156.894	189.08	-359.39
5926	-156.584	-215.149	-7.60371
4127	-156.584	-205.596	7.39629
12079	-156.584	-202.482	-7.60371
11153	-156.584	-193.152	7.39629
5932	-156.584	-189.816	-7.60371
2226	-156.52	-111.99	-358.685
9396	-156.52	-103.48	-368.313
6986	-156.52	-102.476	-353.313
6983	-156.52	-91.0362	-368.313
6984	-156.52	-90.1995	-353.313
2173	-156.493	54.99	1.10546
3529	-156.449	178.01	-360.572
4772	-156.333	-548.305	-368.743
12475	-156.333	-548.305	-353.743
4763	-156.333	-535.861	-368.743
12471	-156.333	-535.638	-353.743
6840	-156.237	-104.086	7.49632
6836	-156.237	-103.082	-7.50368
3324	-156.237	-91.642	7.49632
6834	-156.237	-90.8053	-7.50368
2877	-156.22	-25.0199	8.18727
3268	-156.22	-24.5178	-6.81273
3269	-156.22	-12.5757	8.18727
2884	-156.22	-12.241	-6.81273
6782	-156.186	199.757	-8.00492
5977	-156.012	-132.661	-6.78391
7062	-156.012	-127.598	6.09861
7056	-156.012	-126.397	-18.3397
6839	-156.012	-115.154	6.09861
6837	-156.012	-114.15	-8.90139
3625	-155.991	185.745	-351.369
3059	-155.91	-186.199	-353.764
3064	-155.91	-176.869	-368.764
3069	-155.91	-173.533	-353.764
3067	-155.91	-164.425	-368.764
10699	-155.91	-158.774	-357.473
6589	-155.84	183.771	6.24813
4729	-155.769	44.0571	0.327245
4145	-155.735	-243.781	-9.39498
4143	-155.735	-234.006	5.60502
4141	-155.735	-231.115	-9.39498
4126	-155.735	-221.562	5.60502
2610	-155.734	-534.207	0
4771	-155.731	-546.723	-375
4764	-155.731	-534.279	-375
2363	-155.658	-137.28	-355.604
2360	-155.658	-130.487	-366.895
2225	-155.658	-126.552	-357.267
3544	-155.546	174.675	-352.551
4734	-155.413	67.926	-7.72559
4745	-155.413	67.926	7.27441
6963	-155.305	170.828	-3.31905
4857	-155.272	153.468	-6.96918
4852	-155.264	147.247	0.353285
2986	-155.225	96.384	-361.411
3532	-155.176	168.882	-367.695
6505	-155.119	48.8383	-6.94727
3539	-155.1	197.156	-351.369
6595	-155.08	177.492	-4.6944
2174	-155.045	33.1241	-0.450965
3359	-154.986	-46.6552	-367.713
3355	-154.986	-45.9858	-352.713
3371	-154.986	-34.211	-367.713
3364	-154.986	-33.7089	-352.713
3366	-154.986	-21.7668	-367.713
7158	-154.891	200.186	6.85084
5951	-154.81	-78.5724	-368.67
5954	-154.81	-77.7357	-353.67
4889	-154.81	-66.1282	-368.67
6989	-154.81	-65.4588	-353.67
3870	-154.774	158.82	-367.695
3871	-154.651	147.19	-366.302
5582	-154.649	-56.6816	7.52363
3263	-154.649	-56.0123	-7.47637
3265	-154.649	-44.2374	7.52363
4427	-154.62	-293.032	-8.99883
4429	-154.62	-282.812	6.00117
4372	-154.62	-280.365	-8.99883
4376	-154.62	-270.368	6.00117
3325	-154.581	-79.9454	7.41451
5587	-154.581	-79.1087	-7.58549
5595	-154.581	-67.5012	7.41451
5590	-154.581	-66.8318	-7.58549
5080	-154.543	-518.579	9.05957
5073	-154.543	-518.357	-5.94043
7117	-154.543	-506.135	9.05957
7115	-154.543	-505.69	-5.94043
2626	-154.543	-493.691	9.05957
2628	-154.543	-493.024	-5.94043
5523	-154.395	27.3726	-7.72548
5451	-154.395	37.9053	-7.72548
3541	-154.269	194.02	-366.369
3527	-154.256	176.087	-368.021
4373	-154.141	-268.617	-9.96262
4375	-154.141	-258.62	5.03738
4150	-154.141	-255.95	-9.96262
4149	-154.141	-246.176	5.03738
3599	-154.118	-243.263	-350.039
7141	-154.118	-233.488	-365.039
12460	-154.118	-230.596	-350.039
6634	-154.118	-221.044	-365.039
7126	-154.105	-268.387	-350.186
3439	-154.105	-258.39	-365.186
3598	-154.105	-255.721	-350.186
7131	-154.105	-245.946	-365.186
5912	-154.092	-170.747	6.00426
5901	-154.092	-167.41	-8.99574
5907	-154.092	-158.302	6.00426
5902	-154.092	-150.921	-6.87826
2120	-154.057	4.64999	-357.607
4972	-154.012	163.259	-9.56718
6449	-154.001	-523.877	-375
12481	-154.001	-511.433	-375
12761	-153.988	-317.355	-8.63262
4417	-153.988	-306.913	6.36738
4426	-153.988	-304.688	-8.63262
4419	-153.988	-294.468	6.36738
4806	-153.939	-291.555	-351.72
4802	-153.939	-281.335	-366.72
4804	-153.939	-278.888	-351.72
3440	-153.939	-268.891	-366.72
4815	-153.911	-316.927	-351.642
4801	-153.911	-306.485	-366.642
4813	-153.911	-304.26	-351.642
4809	-153.911	-294.04	-366.642
2928	-153.903	-342.209	-8.35797
2929	-153.903	-331.545	6.64203
3802	-153.903	-329.543	-8.35797
3799	-153.903	-319.1	6.64203
6354	-153.901	-7.93008	-351.304
3719	-153.901	2.6027	-351.304
5125	-153.901	13.1355	-351.304
3262	-153.859	-44.3487	-8.75346
2876	-153.859	-32.5739	6.24654
3472	-153.859	-32.0718	-8.75346
5486	-153.78	-468.204	-8.12185
5484	-153.78	-456.428	6.87815
5301	-153.78	-455.538	-8.12185
5305	-153.78	-443.983	6.87815
7046	-153.777	42.7353	-368.832
4653	-153.776	-392.35	-351.879
4657	-153.776	-381.24	-366.879
3976	-153.776	-379.683	-351.879
3978	-153.776	-368.796	-366.879
2625	-153.774	-481.461	6.8744
2629	-153.774	-480.793	-8.1256
7098	-153.774	-469.016	6.8744
5302	-153.772	-442.916	-8.12053
5304	-153.772	-431.362	6.87947
5477	-153.772	-430.25	-8.12053
5311	-153.772	-418.918	6.87947
2809	-153.761	-468.199	-351.879
2813	-153.761	-456.422	-366.879
4265	-153.761	-455.533	-351.879
4263	-153.761	-443.978	-366.879
4276	-153.761	-442.921	-351.879
4272	-153.761	-431.366	-366.879
4270	-153.761	-430.254	-351.879
4274	-153.761	-418.922	-366.879
12484	-153.719	-499.248	-375
