6134	-199.483	270.366	-0.789588
2578	-199.481	307.33	-6.65181
11142	-199.481	307.33	8.34819
4066	-199.13	265.324	-161.97
5913	-199.09	248.433	-367.524
5910	-199.09	248.433	-352.524
2295	-198.999	297.392	-359.212
4059	-198.975	265.324	-149.266
3863	-198.689	278.287	-360.733
2574	-198.668	281.97	7.20482
4603	-198.554	306.284	-367.106
3873	-198.554	306.284	-352.106
6129	-198.553	264.044	-7.99441
2474	-198.524	281.546	-6.27466
2584	-198.449	288.423	-13.4795
6308	-198.08	262.924	-352.524
6306	-198.017	267.473	-367.524
2471	-197.618	290.638	8.34819
3963	-197.594	275.224	-13.4795
2476	-197.475	290.214	-5.13129
5359	-197.309	266.007	-197.523
5362	-197.154	266.007	-210.227
5636	-196.851	266.076	-107.843
3861	-196.559	286.368	-352.503
5642	-196.386	266.076	-95.1464
2143	-196.015	258.586	-0.98882
3838	-195.704	273.168	-352.503
4611	-195.641	277.717	-367.503
2473	-195.637	277.797	0.52901
4074	-195.396	255.514	-161.97
5914	-195.311	240.444	-366.218
5909	-195.311	240.444	-351.218
4062	-195.241	255.514	-149.266
2294	-195.068	256.346	-360.049
4825	-194.808	254.235	-7.99441
6131	-194.707	271.476	-6.67581
3862	-194.658	287.113	-359.608
2466	-194.587	286.465	1.67238
5561	-194.481	237.07	-8.85278
4817	-194.481	237.07	6.14722
11163	-194.432	263.648	-28.278
5912	-194.335	253.115	-352.524
2147	-194.096	280.945	-11.959
2586	-193.747	302.261	-6.65181
7587	-193.747	302.261	8.34819
4505	-193.576	256.197	-197.523
3975	-193.503	263.648	-15.6065
4503	-193.42	256.197	-210.227
3156	-193.233	265.198	-325.213
5644	-193.116	256.266	-107.843
3875	-192.82	301.215	-367.106
3879	-192.82	301.215	-352.106
3837	-192.804	265.341	-352.554
3842	-192.728	258.535	-367.524
6307	-192.692	266.59	-360.027
5630	-192.649	256.266	-95.1461
2465	-192.636	259.937	7.00559
3146	-192.304	265.198	-337.885
2455	-192.168	266.017	0.329778
4496	-191.621	247.522	-206.071
3291	-191.553	244.931	-134.817
4500	-191.465	247.522	-218.775
2470	-191.353	277.621	8.32419
3844	-191.289	248.356	-358.742
3289	-191.241	244.931	-122.115
5126	-191.226	228.401	-366.218
5123	-191.226	228.401	-351.218
2475	-191.209	277.197	-5.1553
4498	-191.154	247.522	-231.477
4655	-191.118	247.419	-185.825
4665	-191.118	247.419	-173.119
2460	-190.964	258.19	-8.60087
6137	-190.932	246.103	-1.84719
7172	-190.69	253.839	-28.2778
2306	-190.659	261.145	-156.647
2765	-190.556	245.125	-351.218
5563	-190.395	225.028	-8.85278
5565	-190.395	225.028	6.14722
2585	-190.368	292.992	-13.4795
3849	-190.352	268.779	-367.503
2293	-190.316	276.834	-360.005
2467	-189.838	293.727	0.869354
3877	-189.825	294.77	-359.606
3843	-189.792	258.762	-360.078
4827	-189.758	253.839	-15.6065
6125	-189.726	241.752	-8.85278
3160	-189.492	255.389	-325.213
4818	-189.465	245.011	7.61264
5289	-189.077	248.777	-62.4832
5588	-189.059	255.531	-352.554
3846	-188.95	250.545	-366.218
2464	-188.79	267.368	8.32419
2773	-188.559	255.389	-337.885
6373	-188.398	247.705	-280.72
2141	-188.322	273.449	1.64838
7324	-188.299	248.777	-49.8014
4492	-187.888	237.713	-206.071
3265	-187.819	235.121	-134.817
6377	-187.776	247.705	-293.411
4494	-187.731	237.713	-218.775
3977	-187.676	273.284	-14.2336
2186	-187.51	240.366	-357.436
5164	-187.506	235.121	-122.115
3841	-187.452	260.951	-367.554
4491	-187.419	237.713	-231.477
3836	-187.415	269.007	-360.057
4468	-187.385	237.609	-185.825
4667	-187.385	237.609	-173.119
5125	-187.381	219.658	-367.304
5124	-187.381	219.658	-352.304
4649	-187.276	255.071	-174.415
2459	-187.118	265.621	-7.28227
2379	-187.032	262.649	-99.2051
2340	-187.019	262.511	-202.34
11283	-186.999	247.705	-306.092
2769	-186.811	235.316	-351.218
3982	-186.459	284.458	-5.95832
3845	-186.013	250.773	-358.772
4999	-185.98	231.942	-8.85278
2456	-185.916	254.044	-0.381765
2144	-185.914	257.794	-16.2129
2348	-185.849	233.62	-2.70555
11507	-185.812	263.49	-40.3423
4068	-185.762	269.121	-161.97
4073	-185.7	250.911	-163.082
4064	-185.605	269.121	-149.265
2779	-185.486	246.634	-326.845
6341	-185.483	284.491	-360.003
4461	-185.348	228.445	-160.86
5286	-185.338	238.967	-62.483
3158	-185.33	262.436	-318.072
6467	-185.192	228.445	-148.156
4504	-185.064	253.836	-210.888
4454	-185.058	229.711	-199.586
4509	-184.902	229.711	-212.291
7388	-184.779	211.407	-368.423
4826	-184.71	249.693	-7.38736
4947	-184.661	237.896	-280.72
6781	-184.558	238.967	-49.8012
2766	-184.553	246.634	-339.517
3847	-184.539	239.236	-366.218
3266	-184.537	229.137	-134.427
4186	-184.531	229.254	-249.29
2282	-184.515	261.179	-360.108
4907	-184.424	218.716	-5.61871
4906	-184.424	218.716	9.38129
5155	-184.23	227.839	-107.898
5154	-184.225	229.137	-121.726
3985	-184.185	279.02	-13.4795
11159	-184.178	279.005	-12.713
4199	-184.063	229.254	-261.987
3355	-184.037	237.896	-293.411
5358	-183.942	269.803	-197.523
3149	-183.938	263.49	-345
5348	-183.785	269.803	-210.228
3756	-183.762	227.839	-95.2004
5507	-183.74	246.554	-32.6575
5122	-183.666	231.622	-358.522
4815	-183.611	235.912	6.14722
2468	-183.572	280.71	0.845351
2187	-183.516	260.893	-330.77
5632	-183.478	269.872	-107.843
3852	-183.411	279.678	-367.503
4510	-183.357	229.706	-226.195
2245	-183.283	239.977	-127.748
6375	-183.257	237.896	-306.093
4904	-183.12	204.664	-6.57099
4905	-183.12	204.664	8.42901
2339	-183.109	245.16	-219.436
4187	-183.044	229.706	-238.897
3652	-183.041	249.643	-367.554
5634	-183.007	269.872	-95.1455
4469	-183.004	227.714	-184.637
4462	-183.004	227.714	-171.932
5127	-182.966	226.572	-352.304
5503	-182.815	257.144	-33.306
5518	-182.808	246.554	-19.9861
4651	-182.539	260.702	-169.091
4830	-182.538	255.394	7.61264
3972	-182.414	277.985	8.32419
3839	-182.294	276.965	-352.503
2337	-182.103	244.953	-178.944
2457	-182.07	261.475	0.936832
3174	-181.783	228.243	-84.6801
4061	-181.768	259.344	-145.271
3186	-181.749	228.047	-59.1675
2781	-181.744	236.824	-326.845
4447	-181.615	218.636	-160.86
2764	-181.507	241.875	-345.735
6466	-181.458	218.636	-148.155
4203	-181.383	228.878	-273.327
5509	-181.365	229.982	-36.1306
4458	-181.325	219.901	-199.586
3968	-181.291	275.257	-5.90938
4530	-181.168	219.901	-212.291
3178	-181.159	228.243	-71.9897
2371	-181.132	247.669	-59.26
3541	-181.127	199.227	-368.423
3546	-181.127	199.227	-353.423
11178	-181.035	267.445	-28.2774
6153	-180.968	228.047	-46.4857
4072	-180.963	256.541	-157.759
2458	-180.866	253.648	-7.99381
4816	-180.833	241.561	-1.24013
2768	-180.808	236.824	-339.517
5158	-180.803	219.328	-134.427
2777	-180.803	239.269	-358.496
4189	-180.796	219.444	-249.29
3641	-180.759	228.878	-286.017
5354	-180.719	261.385	-191.938
6291	-180.694	230.492	-367.304
5501	-180.664	250.399	-37.5201
3851	-180.511	271.85	-367.554
3752	-180.495	218.029	-107.897
3751	-180.49	219.328	-121.725
5513	-180.429	229.982	-23.4594
4196	-180.326	219.444	-261.987
4508	-180.279	237.158	-212.951
4519	-180.277	260.918	-214.539
3966	-180.268	272.698	0.981708
2774	-180.169	253.709	-345
2775	-180.103	234.218	-352.278
3974	-180.093	267.445	-15.6065
3969	-180.087	267.429	-14.84
3192	-180.025	218.029	-95.2002
5000	-180.009	225.63	-5.61871
3267	-180.001	233.994	-127.359
5510	-179.999	236.744	-32.6574
4946	-179.973	245.502	-278.305
2784	-179.897	228.121	-326.278
4998	-179.878	227.308	0.528514
3171	-179.836	268.995	-325.214
2270	-179.821	222.879	-359.608
5351	-179.761	259.004	-203.509
4676	-179.623	219.897	-226.195
2772	-179.51	252.138	-332.401
4917	-179.468	192.483	-6.57099
4915	-179.468	192.483	8.42901
3840	-179.394	269.137	-352.554
4192	-179.374	236.86	-259.572
4188	-179.309	219.897	-238.897
3648	-179.305	249.675	-359.832
4451	-179.271	217.905	-184.637
4448	-179.271	217.905	-171.932
5285	-179.244	245.632	-68.117
5130	-179.221	216.762	-352.304
3542	-179.147	188.341	-367.186
3545	-179.147	188.341	-352.186
3965	-179.064	264.87	-7.94894
5512	-179.063	236.744	-19.9861
4810	-178.964	250.509	-20.5926
4180	-178.96	228.121	-338.949
6126	-178.931	238.422	-13.8389
5646	-178.929	260.402	-86.1351
2785	-178.899	231.334	-321.884
3147	-178.895	268.995	-337.885
5626	-178.832	258.789	-96.5186
4489	-178.734	237.154	-226.855
4814	-178.595	243.853	7.61264
2253	-178.53	245.527	-292.527
4518	-178.322	252.243	-223.087
4653	-178.261	252.606	-180.24
4943	-178.085	234.89	-266.248
3287	-178.08	248.76	-130.822
3193	-178.047	218.434	-84.6799
7181	-178.038	261.099	-21.2411
2335	-178.03	226.625	-154.426
3197	-178.01	218.238	-59.1673
3653	-177.831	238.139	-367.278
4522	-177.806	250.328	-212.057
4467	-177.722	235.058	-177.756
4202	-177.646	219.068	-273.327
5559	-177.64	229.599	9.38129
6152	-177.624	220.173	-36.1304
6776	-177.542	236.749	-55.9445
2336	-177.45	229.156	-206.467
3198	-177.42	218.434	-71.9895
2256	-177.332	228.242	-255.061
4657	-177.303	250.225	-191.811
6154	-177.227	218.238	-46.4856
3531	-177.219	214.628	-360.727
3859	-177.123	248.951	-351.218
3594	-177.02	219.068	-286.017
3656	-176.958	230.525	-359.582
5628	-176.942	252.386	-105.487
3857	-176.734	218.704	-367.304
2239	-176.731	225.412	-99.3142
3744	-176.725	226.711	-113.142
2246	-176.72	228.01	-126.97
6482	-176.685	248.446	-168.907
12172	-176.684	220.173	-23.4594
6677	-176.619	208.512	-353.423
4899	-176.264	215.821	-5.61871
4911	-176.247	180.182	-6.57099
7192	-176.247	180.182	8.42901
5877	-176.155	218.312	-326.278
4490	-176.013	246.447	-231.468
3649	-175.995	260.358	-367.554
5291	-175.979	252.912	-66.1625
6669	-175.926	176.04	-367.186
6664	-175.926	176.04	-352.186
4507	-175.905	229.152	-220.371
7329	-175.895	254.151	-56.4785
4182	-175.846	228.695	-244.668
2142	-175.818	249.502	0.22529
4443	-175.686	225.894	-165.498
3187	-175.654	234.711	-64.8015
3647	-175.626	259.357	-352.554
2185	-175.504	243.384	-334.033
4813	-175.38	255.054	-15.6065
4997	-175.348	233.525	-8.85278
3640	-175.251	236.508	-285.134
5873	-175.215	218.312	-338.949
2771	-175.126	259.214	-337.885
3296	-175.067	241.05	-119.759
3176	-175.065	234.908	-77.6237
4442	-175.008	220.513	-160.861
4523	-174.976	242.326	-205.572
4433	-174.96	201.769	-6.57099
6370	-174.841	251.741	-285.775
6465	-174.805	220.525	-148.156
2776	-174.8	240.778	-346.794
3163	-174.793	256.28	-328.485
4560	-174.771	242.064	-221.665
4453	-174.764	221.765	-199.587
3191	-174.752	225.817	-88.7939
2341	-174.747	229.7	-31.9187
4524	-174.653	221.752	-212.292
3375	-174.653	227.866	-266.401
4459	-174.648	239.282	-156.648
2269	-174.616	206.378	-361.846
4471	-174.589	242.223	-181.54
2314	-174.359	229.147	-234.274
6146	-174.35	227.764	-42.2739
3886	-174.326	221.281	-249.291
5190	-174.199	239.859	-212.12
5162	-174.15	221.218	-134.428
7387	-174.132	210.454	-368.423
3269	-174.131	237.17	-133.434
2188	-174.095	238.172	-359.556
4828	-174.016	260.724	0.270165
2238	-173.953	225.829	-52.629
6379	-173.933	250.953	-297.258
3354	-173.92	229.895	-293.412
4811	-173.916	246.363	-12.3735
2349	-173.907	220.995	3.76258
3884	-173.902	221.267	-261.988
3737	-173.795	219.931	-107.898
3745	-173.79	221.23	-121.726
4902	-173.761	217.771	9.38129
2783	-173.657	234.681	-333.466
7325	-173.497	249.292	-46.9788
4536	-173.38	236.462	-28.4455
3180	-173.363	226.025	-65.4513
2334	-173.342	225.163	-176.569
3196	-173.279	219.944	-95.2006
4183	-173.125	237.987	-249.281
5557	-173.11	235.817	0
4565	-173.107	221.747	-226.196
6777	-173.043	244.397	-67.3885
3536	-172.933	218.543	-352.304
4669	-172.84	221.734	-238.898
2236	-172.774	226.222	-78.2735
4533	-172.709	219.768	-184.638
4441	-172.663	219.782	-171.932
2786	-172.66	237.893	-329.072
3537	-172.637	195.493	-360.609
4901	-172.603	206.944	2.8103
4416	-172.456	203.719	8.42901
4463	-172.304	238.551	-167.72
4464	-172.263	234.325	-195.302
6779	-172.213	243.679	-56.9483
2155	-172.013	243.224	-24.9723
6668	-171.989	172.382	-367.192
6663	-171.989	172.382	-352.192
2257	-171.973	227.49	-277.74
4945	-171.953	242.521	-278.055
4528	-171.941	234.062	-215.181
3543	-171.863	202.532	-353.423
2189	-171.809	225.978	-332.898
3743	-171.791	233.768	-105.542
3295	-171.786	235.066	-119.37
4823	-171.646	254.52	7.61264
4185	-171.638	238.44	-238.887
6436	-171.512	160.328	-7.86471
6428	-171.512	160.328	7.13529
6471	-171.505	230.494	-146.773
4526	-171.37	231.857	-205.635
3370	-171.354	233.879	-259.321
3195	-171.3	220.349	-84.6803
2332	-171.298	192.892	1.85801
3591	-171.222	220.891	-273.328
3185	-171.217	220.164	-59.1675
6597	-171.136	241.581	-289.173
2770	-171.12	250.459	-339.517
5508	-171.088	253.813	-25.6207
3268	-170.849	231.186	-133.045
2787	-170.812	229.19	-328.504
2871	-170.787	247.525	-330.117
3650	-170.785	248.855	-367.278
6148	-170.784	222.111	-36.1305
2271	-170.657	184.608	-359.372
3593	-170.641	220.877	-286.018
3184	-170.627	220.361	-71.9897
3539	-170.448	198.921	-368.423
2791	-170.416	247.853	-352.278
4559	-170.396	234.057	-229.085
6147	-170.387	220.176	-46.4857
3356	-170.345	240.907	-299.098
5558	-170.332	241.466	-7.38736
4812	-170.332	250.908	-7.38736
3535	-170.331	210.293	-353.423
5516	-170.304	240.307	-33.3081
4470	-170.209	232.328	-180.353
4434	-170.145	197.259	-6.57099
3749	-170.119	230.157	-94.041
3657	-170.07	226.189	-352.278
7498	-169.897	152.836	-360
4432	-169.891	204.391	-8.0417
3544	-169.883	191.647	-352.186
4176	-169.821	220.107	-326.278
2190	-169.815	232.403	-324.111
9107	-169.797	222.123	-23.4594
4537	-169.797	231.565	-23.4594
3856	-169.568	229.554	-367.304
3190	-169.454	233.477	-64.073
7283	-169.383	201.264	-360.909
7526	-169.377	217.771	-5.61871
4996	-169.377	227.213	-5.61871
4444	-169.082	222.197	-161.354
6157	-169.021	234.695	-43.2777
5506	-168.937	247.069	-29.8349
6473	-168.931	222.197	-148.719
5874	-168.927	220.093	-338.949
3189	-168.864	233.673	-76.8952
4177	-168.824	223.319	-321.885
4420	-168.786	192.18	8.42901
6424	-168.746	147.916	-7.86471
7063	-168.746	147.916	7.13529
3374	-168.674	233.503	-270.661
6159	-168.624	232.759	-53.6329
6666	-168.482	183.029	-352.186
3538	-168.469	188.036	-367.186
2542	-168.43	238.327	-19.9861
2547	-168.43	247.769	-19.9861
4909	-168.403	167.645	-7.54734
6429	-168.403	167.645	7.45266
3882	-168.245	223.005	-249.573
3754	-168.14	230.562	-83.5207
3532	-168.056	224.881	-359.804
3741	-167.973	221.59	-108.531
5160	-167.968	222.889	-122.359
2870	-167.942	242.034	-325.156
3870	-167.857	232.563	-281.779
3371	-167.769	223.005	-262.2
2789	-167.661	240.565	-339.517
4821	-167.566	242.865	7.61264
4900	-167.534	209.566	1.33959
3739	-167.508	221.59	-95.9044
4897	-167.44	188.416	-6.57099
7282	-167.403	190.378	-359.672
4417	-167.387	206.341	6.9583
6979	-167.353	165.197	-367.362
4583	-167.078	223.458	-226.548
4538	-167.04	230.883	-32.4474
2788	-166.957	237.959	-352.278
4181	-166.759	223.458	-239.18
4445	-166.738	221.466	-172.425
5466	-166.732	221.466	-185.061
6662	-166.72	180.95	-359.379
5132	-166.705	237.2	-367.278
3748	-166.666	224.689	-89.9274
6150	-166.643	228.948	-42.8025
7292	-166.629	197.418	-352.485
7520	-166.611	228.612	9.38129
6590	-166.525	225.95	-290.057
4415	-166.229	195.514	0.387307
3143	-165.988	234.345	-314.89
2792	-165.814	231.862	-338.949
4540	-165.673	237.645	-28.9741
7527	-165.553	225.364	-5.61871
7967	-165.53	221.995	-85.3841
2543	-165.518	239.167	-20.4604
3181	-165.498	221.799	-59.9415
3533	-165.453	216.631	-360.923
7293	-165.228	188.8	-352.485
7284	-165.215	193.807	-367.485
3655	-165.193	232.528	-359.778
6675	-165.097	205.178	-352.485
3373	-165.089	222.629	-273.539
4435	-165.076	199.881	-8.0417
3182	-164.908	221.995	-72.7638
2793	-164.817	235.074	-334.556
7499	-164.801	143.81	-367.438
7495	-164.801	143.81	-352.438
6765	-164.719	221.799	-47.3299
7290	-164.587	152.785	-367.362
6667	-164.545	179.371	-352.192
6671	-164.532	184.378	-367.192
4937	-164.456	222.629	-286.159
5979	-164.365	132.522	-8.40339
5978	-164.365	132.522	6.59661
6144	-164.182	223.734	-24.3738
2355	-164.149	196.149	-359.971
4419	-163.718	194.802	6.9583
4174	-163.585	221.873	-326.349
6974	-163.466	186.72	-359.678
6971	-163.457	170.157	-352.192
4912	-163.455	180.355	0.881671
9467	-163.279	209.519	-368.423
4411	-163.004	206.341	-8.0417
7522	-162.924	216.828	9.38129
6433	-162.796	158.361	-7.86471
2354	-162.783	177.292	-359.385
4173	-162.588	225.085	-321.955
3631	-162.542	131.296	-367.438
3630	-162.542	131.296	-352.438
4896	-162.371	191.038	-8.0417
3329	-162.217	104.398	-6.69871
3333	-162.217	104.398	8.30129
3330	-162.105	120.008	-8.40339
3332	-162.105	120.008	6.59661
7183	-162.081	234.83	0
2203	-161.828	153.184	-0.729416
2331	-161.16	198.136	-1.0834
7190	-160.943	179.643	7.45266
6425	-160.681	140.959	-7.45204
7061	-160.681	140.959	7.54796
5904	-160.553	88.0532	-368.249
4332	-160.553	88.0532	-353.249
6419	-160.523	91.795	-6.69871
6411	-160.523	91.795	8.30129
4979	-160.356	175.24	-367.192
3418	-160.347	59.8696	-367.875
3425	-160.347	59.8696	-352.875
6674	-160.22	211.517	-359.985
6434	-159.688	165.678	-7.54734
7227	-159.605	-0.860285	-366.741
7230	-159.605	-0.525595	-351.741
7238	-159.605	11.5839	-366.741
6016	-159.605	11.7513	-351.741
4908	-159.597	175.879	-7.54734
5376	-159.522	47.18	-367.875
5372	-159.522	47.18	-352.875
2882	-159.478	153.124	7.13529
5034	-159.435	60.1497	-7.91486
5042	-159.435	60.1497	7.08514
3414	-159.331	75.3956	-368.249
3423	-159.331	75.3956	-353.249
6409	-159.301	79.1374	-6.69871
4950	-159.301	79.1374	8.30129
4409	-159.179	213.935	-8.0417
6976	-159.06	184.303	-367.925
7497	-159.036	153.997	-352.438
6970	-158.821	162.972	-352.362
6676	-158.809	206.959	-352.485
6427	-158.72	160.501	-0.412044
2820	-158.611	47.46	-7.91486
2822	-158.611	47.46	7.08514
3028	-158.292	-370.572	7.38396
3029	-158.292	-369.015	-7.61604
3044	-158.292	-358.128	7.38396
3042	-158.292	-356.348	-7.61604
4981	-158.146	170.107	-359.554
9466	-158.045	204.405	-367.485
4989	-157.994	186.645	-360.41
7624	-157.931	24.1123	-366.165
6014	-157.931	24.2796	-351.165
5379	-157.931	36.5565	-366.165
5383	-157.931	36.5565	-351.165
4895	-157.712	184.881	-2.31507
3255	-157.421	-373.608	-366.614
3258	-157.421	-372.051	-351.614
3261	-157.421	-361.164	-366.614
3263	-157.421	-359.384	-351.614
4980	-157.311	177.216	-360.117
3241	-157.059	-25.0921	8.23396
3244	-157.059	-24.59	-6.76604
4921	-157.059	-12.6478	8.23396
5576	-157.059	-12.3131	-6.76604
4114	-156.992	-340.669	-367.682
4117	-156.992	-338.89	-352.682
4113	-156.992	-328.225	-367.682
4090	-156.992	-326.223	-352.682
4123	-156.992	-315.781	-367.682
7114	-156.77	170.503	7.45266
4334	-156.686	97.2721	-360.944
5234	-156.605	-548.479	-367.951
13227	-156.605	-548.479	-352.951
5237	-156.605	-536.035	-367.951
6107	-156.605	-535.812	-352.951
7110	-156.551	205.398	6.9583
6973	-156.462	184.232	-352.485
6885	-156.421	-547.734	-8.51498
6893	-156.421	-547.734	6.48502
3063	-156.421	-535.29	6.48502
3059	-156.421	-535.068	-8.51498
6431	-156.369	160.441	7.45266
3062	-156.313	-525.519	6.05143
3060	-156.313	-525.297	-8.94857
3053	-156.313	-513.075	6.05143
6051	-156.313	-512.63	-8.94857
2825	-156.274	24.4234	7.40092
2829	-156.274	24.5908	-7.59908
2819	-156.274	36.8676	-7.59908
2823	-156.274	36.8676	7.40092
4922	-156.123	0.574912	6.08617
4926	-156.123	0.909602	-8.91383
2826	-156.123	13.0191	6.08617
2828	-156.123	13.1865	-8.91383
5304	-156.056	-47.7217	-367.609
5294	-156.056	-47.0523	-352.609
5315	-156.056	-35.2774	-367.609
5309	-156.056	-34.7754	-352.609
5311	-156.056	-22.8332	-367.609
7243	-156.015	-102.459	8.54891
4769	-156.015	-101.455	-6.45109
6063	-156.015	-90.0146	8.54891
6059	-156.015	-89.1778	-6.45109
2532	-155.915	-147.101	-363.425
2530	-155.915	-141.45	-352.134
2528	-155.915	-134.657	-363.425
2534	-155.915	-134.08	-341.574
6449	-155.915	-130.721	-353.797
3086	-155.815	-171.999	-366.027
3067	-155.815	-168.662	-351.027
2540	-155.815	-159.555	-366.027
3069	-155.815	-159.031	-344.457
2541	-155.815	-153.904	-354.735
4995	-155.779	174.803	-352.192
5233	-155.733	-546.911	-375
5236	-155.733	-534.467	-375
4977	-155.72	168.055	-367.362
4413	-155.716	202.528	-8.0417
3368	-155.71	-443.275	8.61068
3377	-155.71	-442.385	-6.38932
3381	-155.71	-430.831	8.61068
3379	-155.71	-429.718	-6.38932
4748	-155.71	-418.386	8.61068
2701	-155.674	-214.259	-8.87601
2703	-155.674	-204.707	6.12399
3300	-155.674	-201.593	-8.87601
12608	-155.674	-192.263	6.12399
3304	-155.674	-188.926	-8.87601
2199	-155.611	167.819	-0.0946707
3602	-155.594	-110.189	-358.734
3605	-155.594	-101.68	-368.362
3610	-155.594	-100.675	-353.362
3607	-155.594	-89.2353	-368.362
3597	-155.594	-88.3986	-353.362
4988	-155.571	195.643	-352.485
2328	-155.547	6.3349	-358.483
7512	-155.534	149.018	-367.438
2879	-155.509	152.249	-7.86471
2149	-155.381	52.6385	-360.749
3467	-155.341	-344.634	7.40059
3466	-155.341	-342.855	-7.59941
3465	-155.341	-332.19	7.40059
3482	-155.341	-330.188	-7.59941
3479	-155.341	-319.746	7.40059
7291	-155.319	157.993	-367.362
4424	-155.201	184.169	4.25592
3796	-155.001	-415.17	-352.971
3800	-155.001	-403.838	-367.971
3802	-155.001	-402.504	-352.971
3988	-155.001	-391.394	-367.971
4008	-155.001	-389.837	-352.971
6245	-154.944	75.0511	-6.20072
4949	-154.944	75.0511	8.79928
4978	-154.884	175.164	-367.925
9679	-154.798	-117.848	-44.1142
5033	-154.756	67.4259	-7.3214
5043	-154.756	67.4259	7.6786
4990	-154.741	192.507	-367.485
7226	-154.646	-7.08762	-351.741
6640	-154.646	3.44515	-351.741
6017	-154.646	13.9779	-351.741
6332	-154.619	-56.6728	7.55842
3231	-154.619	-56.0035	-7.44158
3235	-154.619	-44.2286	7.55842
2482	-154.563	47.6625	-352.875
3422	-154.366	68.1645	-361.123
3054	-154.348	-503.76	8.6698
6751	-154.348	-503.315	-6.3302
6539	-154.136	-170.917	5.95955
11000	-154.136	-167.58	-9.04045
6549	-154.136	-158.472	5.95955
6542	-154.136	-157.056	-16.8973
6540	-154.136	-151.09	-6.92297
6043	-154.09	-492.815	8.22014
6046	-154.09	-492.37	-6.77986
6044	-154.09	-480.371	8.22014
4428	-154.09	-479.703	-6.77986
6746	-154.09	-467.927	8.22014
6121	-154.013	-524.286	-375
6119	-154.013	-511.841	-375
7212	-153.981	-264.643	-7.02148
7206	-153.981	-254.645	7.97852
2812	-153.981	-251.976	-7.02148
2811	-153.981	-242.201	7.97852
6105	-153.952	-527.843	-368.822
6108	-153.952	-527.62	-353.822
6113	-153.952	-515.399	-368.822
6101	-153.952	-514.954	-353.822
2281	-153.94	144.971	-359.875
6438	-153.935	-128.958	-3.58865
6440	-153.935	-123.895	9.29387
7242	-153.935	-111.451	9.29387
4770	-153.935	-110.447	-5.70613
2607	-153.912	-12.0638	-199.278
4796	-153.912	-1.53102	-199.278
6281	-153.898	-444.317	-351.065
6278	-153.898	-432.762	-366.065
3795	-153.898	-431.65	-351.065
6283	-153.898	-420.318	-366.065
4368	-153.873	18.8632	-357.906
4898	-153.854	180.405	-10.7441
5377	-153.79	42.015	-359.04
2881	-153.764	146.227	-0.316749
10792	-153.756	-12.0638	-211.983
7056	-153.756	-1.53102	-211.983
7393	-153.725	153.946	-359.8
4321	-153.723	-267.27	-351.248
4317	-153.723	-257.273	-366.248
4156	-153.723	-254.604	-351.248
4309	-153.723	-244.829	-366.248
13241	-153.71	-499.913	-375
13429	-153.71	-487.469	-375
3026	-153.704	-373.568	0
5202	-153.681	-475.268	-375
2634	-153.681	-462.824	-375
4080	-153.674	-316.184	-352.491
4082	-153.674	-305.742	-367.491
4084	-153.674	-303.518	-352.491
4087	-153.674	-293.298	-367.491
13426	-153.666	-450.523	-375
13536	-153.666	-438.078	-375
3682	-153.666	-414.844	-9.10921
3680	-153.666	-403.512	5.89079
3662	-153.666	-402.177	-9.10921
3660	-153.666	-391.067	5.89079
13217	-153.662	-290.778	-352.492
6830	-153.662	-280.559	-367.492
