3.75	-18.25	940
3.75	-18.25	935
3.75	-18.25	930
3.75	-18.25	925
3.75	-18.25	920
3.75	-18.25	915
3.75	-18.25	910
3.75	-18.25	905
3.75	-18.25	900
3.75	-18.25	895
3.75	-18.25	890
3.75	-18.25	885
3.75	-18.25	880
3.75	-18.25	875
3.75	-18.25	870
3.75	-18.25	865
3.75	-18.25	860
3.75	-18.25	855
3.75	-18.25	850
3.75	-18.25	845
3.75	-18.25	840
3.75	-18.25	835
3.75	-18.25	830
3.75	-18.25	825
3.75	-18.25	820
3.75	-18.25	815
3.75	-18.25	810
3.75	-18.25	805
3.75	-18.25	800
3.75	-18.25	795
3.75	-18.25	790
3.75	-18.25	785
3.75	-18.25	780
3.75	-18.25	775
3.75	-18.25	770
3.75	-18.25	765
3.75	-18.25	760
3.75	-18.25	755
3.75	-18.25	750
3.75	-18.25	745
3.75	-18.25	740
3.75	-18.25	735
3.75	-18.25	730
3.75	-18.25	725
3.75	-18.25	720
3.75	-18.25	715
3.75	-18.25	710
3.75	-18.25	705
3.75	-18.25	700
3.75	-18.25	695
3.75	-18.25	690
3.75	-18.25	685
3.75	-18.25	680
3.75	-18.25	675
3.75	-18.25	670
3.75	-18.25	665
3.75	-18.25	660
3.75	-18.25	655
3.75	-18.25	650
3.75	-18.25	645
3.75	-18.25	640
3.75	-18.25	635
3.75	-18.25	630
3.75	-18.25	625
3.75	-18.25	620
3.75	-18.25	615
3.75	-18.25	610
3.75	-18.25	605
3.75	-18.25	600
3.75	-18.25	595
3.75	-18.25	590
3.75	-18.25	585
3.75	-18.25	580
3.75	-18.25	575
3.75	-18.25	570
3.75	-18.25	565
3.75	-18.25	560
3.75	-18.25	555
3.75	-18.25	550
3.75	-18.25	545
3.75	-18.25	540
3.75	-18.25	535
3.75	-18.25	530
3.75	-18.25	525
3.75	-18.25	520
3.75	-18.25	515
3.75	-18.25	510
3.75	-18.25	505
3.75	-18.25	500
3.75	-18.25	495
3.75	-18.25	490
3.75	-18.25	485
3.75	-18.25	480
3.75	-18.25	475
3.75	-18.25	470
3.75	-18.25	465
3.75	-18.25	460
3.75	-18.25	455
3.75	-18.25	450
3.75	-18.25	445
3.75	-18.25	440
3.75	-18.25	435
3.75	-18.25	430
3.75	-18.25	425
3.75	-18.25	420
3.75	-18.25	415
3.75	-18.25	410
3.75	-18.25	405
3.75	-18.25	400
3.75	-18.25	395
3.75	-18.25	390
3.75	-18.25	385
3.75	-18.25	380
3.75	-18.25	375
3.75	-18.25	370
3.75	-18.25	365
3.75	-18.25	360
3.75	-18.25	355
3.75	-18.25	350
3.75	-18.25	345
3.75	-18.25	340
3.75	-18.25	335
3.75	-18.25	330
3.75	-18.25	325
3.75	-18.25	320
3.75	-18.25	315
3.75	-18.25	310
3.75	-18.25	305
3.75	-18.25	300
3.75	-18.25	295
3.75	-18.25	290
3.75	-18.25	285
3.75	-18.25	280
3.75	-18.25	275
3.75	-18.25	270
3.75	-18.25	265
3.75	-18.25	260
3.75	-18.25	255
3.75	-18.25	250
3.75	-18.25	245
3.75	-18.25	240
3.75	-18.25	235
3.75	-18.25	230
3.75	-18.25	225
3.75	-18.25	220
3.75	-18.25	215
3.75	-18.25	210
3.75	-18.25	205
3.75	-18.25	200
3.75	-18.25	195
3.75	-18.25	190
3.75	-18.25	185
3.75	-18.25	180
3.75	-18.25	175
3.75	-18.25	170
3.75	-18.25	165
3.75	-18.25	160
3.75	-18.25	155
3.75	-18.25	150
3.75	-18.25	145
3.75	-18.25	140
3.75	-18.25	135
3.75	-18.25	130
3.75	-18.25	125
3.75	-18.25	120
3.75	-18.25	115
3.75	-18.25	110
3.75	-18.25	105
3.75	-18.25	100
3.75	-18.25	95
3.75	-18.25	90
3.75	-18.25	85
3.75	-18.25	80
3.75	-18.25	75
3.75	-18.25	70
3.75	-18.25	65
3.75	-18.25	60
3.75	-18.25	55
3.75	-18.25	50
3.75	-18.25	45
3.75	-18.25	40
3.75	-18.25	35
3.75	-18.25	30
3.75	-18.25	25
3.75	-18.25	20
3.75	-18.25	15
3.75	-18.25	10
3.75	-18.25	5
48.75	-18.25	995
48.75	-18.25	990
48.75	-18.25	985
48.75	-18.25	980
48.75	-18.25	975
48.75	-18.25	970
48.75	-18.25	965
48.75	-18.25	960
48.75	-18.25	955
48.75	-18.25	950
48.75	-18.25	945
48.75	-18.25	940
48.75	-18.25	935
48.75	-18.25	930
48.75	-18.25	925
48.75	-18.25	920
48.75	-18.25	915
48.75	-18.25	910
48.75	-18.25	905
48.75	-18.25	900
48.75	-18.25	895
48.75	-18.25	890
48.75	-18.25	885
48.75	-18.25	880
48.75	-18.25	875
48.75	-18.25	870
48.75	-18.25	865
48.75	-18.25	860
48.75	-18.25	855
48.75	-18.25	850
48.75	-18.25	845
48.75	-18.25	840
48.75	-18.25	835
48.75	-18.25	830
48.75	-18.25	825
48.75	-18.25	820
48.75	-18.25	815
48.75	-18.25	810
48.75	-18.25	805
48.75	-18.25	800
48.75	-18.25	795
48.75	-18.25	790
48.75	-18.25	785
48.75	-18.25	780
48.75	-18.25	775
48.75	-18.25	770
48.75	-18.25	765
48.75	-18.25	760
48.75	-18.25	755
48.75	-18.25	750
48.75	-18.25	745
48.75	-18.25	740
48.75	-18.25	735
48.75	-18.25	730
48.75	-18.25	725
48.75	-18.25	720
48.75	-18.25	715
48.75	-18.25	710
48.75	-18.25	705
48.75	-18.25	700
48.75	-18.25	695
48.75	-18.25	690
48.75	-18.25	685
48.75	-18.25	680
48.75	-18.25	675
48.75	-18.25	670
48.75	-18.25	665
48.75	-18.25	660
48.75	-18.25	655
48.75	-18.25	650
48.75	-18.25	645
48.75	-18.25	640
48.75	-18.25	635
48.75	-18.25	630
48.75	-18.25	625
48.75	-18.25	620
48.75	-18.25	615
48.75	-18.25	610
48.75	-18.25	605
48.75	-18.25	600
48.75	-18.25	595
48.75	-18.25	590
48.75	-18.25	585
48.75	-18.25	580
48.75	-18.25	575
48.75	-18.25	570
48.75	-18.25	565
48.75	-18.25	560
48.75	-18.25	555
48.75	-18.25	550
48.75	-18.25	545
48.75	-18.25	540
48.75	-18.25	535
48.75	-18.25	530
48.75	-18.25	525
48.75	-18.25	520
48.75	-18.25	515
48.75	-18.25	510
48.75	-18.25	505
48.75	-18.25	500
48.75	-18.25	495
48.75	-18.25	490
48.75	-18.25	485
48.75	-18.25	480
48.75	-18.25	475
48.75	-18.25	470
48.75	-18.25	465
48.75	-18.25	460
48.75	-18.25	455
48.75	-18.25	450
48.75	-18.25	445
48.75	-18.25	440
48.75	-18.25	435
48.75	-18.25	430
48.75	-18.25	425
48.75	-18.25	420
48.75	-18.25	415
48.75	-18.25	410
48.75	-18.25	405
48.75	-18.25	400
48.75	-18.25	395
48.75	-18.25	390
48.75	-18.25	385
48.75	-18.25	380
48.75	-18.25	375
48.75	-18.25	370
48.75	-18.25	365
48.75	-18.25	360
48.75	-18.25	355
48.75	-18.25	350
48.75	-18.25	345
48.75	-18.25	340
48.75	-18.25	335
48.75	-18.25	330
48.75	-18.25	325
48.75	-18.25	320
48.75	-18.25	315
48.75	-18.25	310
48.75	-18.25	305
48.75	-18.25	300
48.75	-18.25	295
48.75	-18.25	290
48.75	-18.25	285
48.75	-18.25	280
48.75	-18.25	275
48.75	-18.25	270
48.75	-18.25	265
48.75	-18.25	260
48.75	-18.25	255
48.75	-18.25	250
48.75	-18.25	245
48.75	-18.25	240
48.75	-18.25	235
48.75	-18.25	230
48.75	-18.25	225
48.75	-18.25	220
48.75	-18.25	215
48.75	-18.25	210
48.75	-18.25	205
48.75	-18.25	200
48.75	-18.25	195
48.75	-18.25	190
48.75	-18.25	185
48.75	-18.25	180
48.75	-18.25	175
48.75	-18.25	170
48.75	-18.25	165
48.75	-18.25	160
48.75	-18.25	155
48.75	-18.25	150
48.75	-18.25	145
48.75	-18.25	140
48.75	-18.25	135
48.75	-18.25	130
48.75	-18.25	125
48.75	-18.25	120
48.75	-18.25	115
48.75	-18.25	110
48.75	-18.25	105
48.75	-18.25	100
48.75	-18.25	95
48.75	-18.25	90
48.75	-18.25	85
48.75	-18.25	80
48.75	-18.25	75
48.75	-18.25	70
48.75	-18.25	65
48.75	-18.25	60
48.75	-18.25	55
48.75	-18.25	50
48.75	-18.25	45
48.75	-18.25	40
48.75	-18.25	35
48.75	-18.25	30
48.75	-18.25	25
48.75	-18.25	20
48.75	-18.25	15
48.75	-18.25	10
48.75	-18.25	5
48.75	-28.25	995
48.75	-28.25	990
48.75	-28.25	985
48.75	-28.25	980
48.75	-28.25	975
48.75	-28.25	970
48.75	-28.25	965
48.75	-28.25	960
48.75	-28.25	955
48.75	-28.25	950
48.75	-28.25	945
48.75	-28.25	940
48.75	-28.25	935
48.75	-28.25	930
48.75	-28.25	925
48.75	-28.25	920
48.75	-28.25	915
48.75	-28.25	910
48.75	-28.25	905
48.75	-28.25	900
48.75	-28.25	895
48.75	-28.25	890
48.75	-28.25	885
48.75	-28.25	880
48.75	-28.25	875
48.75	-28.25	870
48.75	-28.25	865
48.75	-28.25	860
48.75	-28.25	855
48.75	-28.25	850
48.75	-28.25	845
48.75	-28.25	840
48.75	-28.25	835
48.75	-28.25	830
48.75	-28.25	825
48.75	-28.25	820
48.75	-28.25	815
48.75	-28.25	810
48.75	-28.25	805
48.75	-28.25	800
48.75	-28.25	795
48.75	-28.25	790
48.75	-28.25	785
48.75	-28.25	780
48.75	-28.25	775
48.75	-28.25	770
48.75	-28.25	765
48.75	-28.25	760
48.75	-28.25	755
48.75	-28.25	750
48.75	-28.25	745
48.75	-28.25	740
48.75	-28.25	735
48.75	-28.25	730
48.75	-28.25	725
48.75	-28.25	720
48.75	-28.25	715
48.75	-28.25	710
48.75	-28.25	705
48.75	-28.25	700
48.75	-28.25	695
48.75	-28.25	690
48.75	-28.25	685
48.75	-28.25	680
48.75	-28.25	675
48.75	-28.25	670
48.75	-28.25	665
48.75	-28.25	660
48.75	-28.25	655
48.75	-28.25	650
48.75	-28.25	645
48.75	-28.25	640
48.75	-28.25	635
48.75	-28.25	630
48.75	-28.25	625
48.75	-28.25	620
48.75	-28.25	615
48.75	-28.25	610
48.75	-28.25	605
48.75	-28.25	600
48.75	-28.25	595
48.75	-28.25	590
48.75	-28.25	585
48.75	-28.25	580
48.75	-28.25	575
48.75	-28.25	570
48.75	-28.25	565
48.75	-28.25	560
48.75	-28.25	555
48.75	-28.25	550
48.75	-28.25	545
48.75	-28.25	540
48.75	-28.25	535
48.75	-28.25	530
48.75	-28.25	525
48.75	-28.25	520
48.75	-28.25	515
48.75	-28.25	510
48.75	-28.25	505
48.75	-28.25	500
48.75	-28.25	495
48.75	-28.25	490
48.75	-28.25	485
48.75	-28.25	480
48.75	-28.25	475
48.75	-28.25	470
48.75	-28.25	465
48.75	-28.25	460
48.75	-28.25	455
48.75	-28.25	450
48.75	-28.25	445
48.75	-28.25	440
48.75	-28.25	435
48.75	-28.25	430
48.75	-28.25	425
48.75	-28.25	420
48.75	-28.25	415
48.75	-28.25	410
48.75	-28.25	405
48.75	-28.25	400
48.75	-28.25	395
48.75	-28.25	390
48.75	-28.25	385
48.75	-28.25	380
48.75	-28.25	375
48.75	-28.25	370
48.75	-28.25	365
48.75	-28.25	360
48.75	-28.25	355
48.75	-28.25	350
48.75	-28.25	345
48.75	-28.25	340
48.75	-28.25	335
48.75	-28.25	330
48.75	-28.25	325
48.75	-28.25	320
48.75	-28.25	315
48.75	-28.25	310
48.75	-28.25	305
48.75	-28.25	300
48.75	-28.25	295
48.75	-28.25	290
48.75	-28.25	285
48.75	-28.25	280
48.75	-28.25	275
48.75	-28.25	270
48.75	-28.25	265
48.75	-28.25	260
48.75	-28.25	255
48.75	-28.25	250
48.75	-28.25	245
48.75	-28.25	240
48.75	-28.25	235
48.75	-28.25	230
48.75	-28.25	225
48.75	-28.25	220
48.75	-28.25	215
48.75	-28.25	210
48.75	-28.25	205
48.75	-28.25	200
48.75	-28.25	195
48.75	-28.25	190
48.75	-28.25	185
48.75	-28.25	180
48.75	-28.25	175
48.75	-28.25	170
48.75	-28.25	165
48.75	-28.25	160
48.75	-28.25	155
48.75	-28.25	150
48.75	-28.25	145
48.75	-28.25	140
48.75	-28.25	135
48.75	-28.25	130
48.75	-28.25	125
48.75	-28.25	120
48.75	-28.25	115
48.75	-28.25	110
48.75	-28.25	105
48.75	-28.25	100
48.75	-28.25	95
48.75	-28.25	90
48.75	-28.25	85
48.75	-28.25	80
48.75	-28.25	75
48.75	-28.25	70
48.75	-28.25	65
48.75	-28.25	60
48.75	-28.25	55
48.75	-28.25	50
48.75	-28.25	45
48.75	-28.25	40
48.75	-28.25	35
48.75	-28.25	30
48.75	-28.25	25
48.75	-28.25	20
48.75	-28.25	15
48.75	-28.25	10
48.75	-28.25	5
-6.25	21.75	995
-6.25	21.75	990
-6.25	21.75	985
-6.25	21.75	980
-6.25	21.75	975
-6.25	21.75	970
-6.25	21.75	965
-6.25	21.75	960
-6.25	21.75	955
-6.25	21.75	950
-6.25	21.75	945
-6.25	21.75	940
-6.25	21.75	935
-6.25	21.75	930
-6.25	21.75	925
-6.25	21.75	920
-6.25	21.75	915
-6.25	21.75	910
-6.25	21.75	905
-6.25	21.75	900
-6.25	21.75	895
-6.25	21.75	890
-6.25	21.75	885
-6.25	21.75	880
-6.25	21.75	875
-6.25	21.75	870
-6.25	21.75	865
-6.25	21.75	860
-6.25	21.75	855
-6.25	21.75	850
-6.25	21.75	845
-6.25	21.75	840
-6.25	21.75	835
-6.25	21.75	830
-6.25	21.75	825
-6.25	21.75	820
-6.25	21.75	815
-6.25	21.75	810
-6.25	21.75	805
-6.25	21.75	800
-6.25	21.75	795
-6.25	21.75	790
-6.25	21.75	785
-6.25	21.75	780
-6.25	21.75	775
-6.25	21.75	770
-6.25	21.75	765
-6.25	21.75	760
-6.25	21.75	755
-6.25	21.75	750
-6.25	21.75	745
-6.25	21.75	740
-6.25	21.75	735
-6.25	21.75	730
-6.25	21.75	725
-6.25	21.75	720
-6.25	21.75	715
-6.25	21.75	710
-6.25	21.75	705
-6.25	21.75	700
-6.25	21.75	695
-6.25	21.75	690
-6.25	21.75	685
-6.25	21.75	680
-6.25	21.75	675
-6.25	21.75	670
-6.25	21.75	665
-6.25	21.75	660
-6.25	21.75	655
-6.25	21.75	650
-6.25	21.75	645
-6.25	21.75	640
-6.25	21.75	635
-6.25	21.75	630
-6.25	21.75	625
-6.25	21.75	620
-6.25	21.75	615
-6.25	21.75	610
-6.25	21.75	605
-6.25	21.75	600
-6.25	21.75	595
-6.25	21.75	590
-6.25	21.75	585
-6.25	21.75	580
-6.25	21.75	575
-6.25	21.75	570
-6.25	21.75	565
-6.25	21.75	560
-6.25	21.75	555
-6.25	21.75	550
-6.25	21.75	545
-6.25	21.75	540
-6.25	21.75	535
-6.25	21.75	530
-6.25	21.75	525
-6.25	21.75	520
-6.25	21.75	515
-6.25	21.75	510
-6.25	21.75	505
-6.25	21.75	500
-6.25	21.75	495
-6.25	21.75	490
-6.25	21.75	485
-6.25	21.75	480
-6.25	21.75	475
-6.25	21.75	470
-6.25	21.75	465
-6.25	21.75	460
-6.25	21.75	455
-6.25	21.75	450
-6.25	21.75	445
-6.25	21.75	440
-6.25	21.75	435
-6.25	21.75	430
-6.25	21.75	425
-6.25	21.75	420
-6.25	21.75	415
-6.25	21.75	410
-6.25	21.75	405
-6.25	21.75	400
-6.25	21.75	395
-6.25	21.75	390
-6.25	21.75	385
-6.25	21.75	380
-6.25	21.75	375
-6.25	21.75	370
-6.25	21.75	365
-6.25	21.75	360
-6.25	21.75	355
-6.25	21.75	350
-6.25	21.75	345
-6.25	21.75	340
-6.25	21.75	335
-6.25	21.75	330
-6.25	21.75	325
-6.25	21.75	320
-6.25	21.75	315
-6.25	21.75	310
-6.25	21.75	305
-6.25	21.75	300
-6.25	21.75	295
-6.25	21.75	290
-6.25	21.75	285
-6.25	21.75	280
-6.25	21.75	275
-6.25	21.75	270
-6.25	21.75	265
-6.25	21.75	260
-6.25	21.75	255
-6.25	21.75	250
-6.25	21.75	245
-6.25	21.75	240
-6.25	21.75	235
-6.25	21.75	230
-6.25	21.75	225
-6.25	21.75	220
-6.25	21.75	215
-6.25	21.75	210
-6.25	21.75	205
-6.25	21.75	200
-6.25	21.75	195
-6.25	21.75	190
-6.25	21.75	185
-6.25	21.75	180
-6.25	21.75	175
-6.25	21.75	170
-6.25	21.75	165
-6.25	21.75	160
-6.25	21.75	155
-6.25	21.75	150
-6.25	21.75	145
-6.25	21.75	140
-6.25	21.75	135
-6.25	21.75	130
-6.25	21.75	125
-6.25	21.75	120
-6.25	21.75	115
-6.25	21.75	110
-6.25	21.75	105
-6.25	21.75	100
-6.25	21.75	95
-6.25	21.75	90
-6.25	21.75	85
-6.25	21.75	80
-6.25	21.75	75
-6.25	21.75	70
-6.25	21.75	65
-6.25	21.75	60
-6.25	21.75	55
-6.25	21.75	50
-6.25	21.75	45
-6.25	21.75	40
-6.25	21.75	35
-6.25	21.75	30
-6.25	21.75	25
-6.25	21.75	20
-6.25	21.75	15
-6.25	21.75	10
-6.25	21.75	5
-6.25	-18.25	5
-6.25	-18.25	10
-6.25	-18.25	15
-6.25	-18.25	20
-6.25	-18.25	25
-6.25	-18.25	30
-6.25	-18.25	35
-6.25	-18.25	40
-6.25	-18.25	45
-6.25	-18.25	50
-6.25	-18.25	55
-6.25	-18.25	60
-6.25	-18.25	65
-6.25	-18.25	70
-6.25	-18.25	75
-6.25	-18.25	80
-6.25	-18.25	85
-6.25	-18.25	90
-6.25	-18.25	95
-6.25	-18.25	100
-6.25	-18.25	105
-6.25	-18.25	110
-6.25	-18.25	115
-6.25	-18.25	120
-6.25	-18.25	125
-6.25	-18.25	130
-6.25	-18.25	135
-6.25	-18.25	140
-6.25	-18.25	145
-6.25	-18.25	150
-6.25	-18.25	155
-6.25	-18.25	160
-6.25	-18.25	165
-6.25	-18.25	170
-6.25	-18.25	175
-6.25	-18.25	180
-6.25	-18.25	185
-6.25	-18.25	190
-6.25	-18.25	195
-6.25	-18.25	200
-6.25	-18.25	205
-6.25	-18.25	210
-6.25	-18.25	215
-6.25	-18.25	220
-6.25	-18.25	225
-6.25	-18.25	230
-6.25	-18.25	235
-6.25	-18.25	240
-6.25	-18.25	245
-6.25	-18.25	250
-6.25	-18.25	255
-6.25	-18.25	260
-6.25	-18.25	265
-6.25	-18.25	270
-6.25	-18.25	275
-6.25	-18.25	280
-6.25	-18.25	285
-6.25	-18.25	290
-6.25	-18.25	295
-6.25	-18.25	300
-6.25	-18.25	305
-6.25	-18.25	310
-6.25	-18.25	315
-6.25	-18.25	320
-6.25	-18.25	325
-6.25	-18.25	330
-6.25	-18.25	335
-6.25	-18.25	340
-6.25	-18.25	345
-6.25	-18.25	350
-6.25	-18.25	355
-6.25	-18.25	360
-6.25	-18.25	365
-6.25	-18.25	370
-6.25	-18.25	375
-6.25	-18.25	380
-6.25	-18.25	385
-6.25	-18.25	390
-6.25	-18.25	395
-6.25	-18.25	400
-6.25	-18.25	405
-6.25	-18.25	410
-6.25	-18.25	415
-6.25	-18.25	420
-6.25	-18.25	425
-6.25	-18.25	430
-6.25	-18.25	435
-6.25	-18.25	440
-6.25	-18.25	445
-6.25	-18.25	450
-6.25	-18.25	455
-6.25	-18.25	460
-6.25	-18.25	465
-6.25	-18.25	470
-6.25	-18.25	475
-6.25	-18.25	480
-6.25	-18.25	485
-6.25	-18.25	490
-6.25	-18.25	495
-6.25	-18.25	500
-6.25	-18.25	505
-6.25	-18.25	510
-6.25	-18.25	515
-6.25	-18.25	520
-6.25	-18.25	525
-6.25	-18.25	530
-6.25	-18.25	535
-6.25	-18.25	540
-6.25	-18.25	545
-6.25	-18.25	550
-6.25	-18.25	555
-6.25	-18.25	560
-6.25	-18.25	565
-6.25	-18.25	570
-6.25	-18.25	575
-6.25	-18.25	580
-6.25	-18.25	585
-6.25	-18.25	590
-6.25	-18.25	595
-6.25	-18.25	600
-6.25	-18.25	605
-6.25	-18.25	610
-6.25	-18.25	615
-6.25	-18.25	620
-6.25	-18.25	625
-6.25	-18.25	630
-6.25	-18.25	635
-6.25	-18.25	640
-6.25	-18.25	645
-6.25	-18.25	650
-6.25	-18.25	655
-6.25	-18.25	660
-6.25	-18.25	665
-6.25	-18.25	670
-6.25	-18.25	675
-6.25	-18.25	680
-6.25	-18.25	685
-6.25	-18.25	690
-6.25	-18.25	695
-6.25	-18.25	700
-6.25	-18.25	705
-6.25	-18.25	710
-6.25	-18.25	715
-6.25	-18.25	720
-6.25	-18.25	725
-6.25	-18.25	730
-6.25	-18.25	735
-6.25	-18.25	740
-6.25	-18.25	745
-6.25	-18.25	750
-6.25	-18.25	755
-6.25	-18.25	760
-6.25	-18.25	765
-6.25	-18.25	770
-6.25	-18.25	775
-6.25	-18.25	780
-6.25	-18.25	785
-6.25	-18.25	790
-6.25	-18.25	795
-6.25	-18.25	800
-6.25	-18.25	805
-6.25	-18.25	810
-6.25	-18.25	815
-6.25	-18.25	820
-6.25	-18.25	825
-6.25	-18.25	830
-6.25	-18.25	835
-6.25	-18.25	840
-6.25	-18.25	845
-6.25	-18.25	850
-6.25	-18.25	855
-6.25	-18.25	860
-6.25	-18.25	865
-6.25	-18.25	870
-6.25	-18.25	875
-6.25	-18.25	880
-6.25	-18.25	885
-6.25	-18.25	890
-6.25	-18.25	895
-6.25	-18.25	900
-6.25	-18.25	905
-6.25	-18.25	910
-6.25	-18.25	915
-6.25	-18.25	920
-6.25	-18.25	925
-6.25	-18.25	930
-6.25	-18.25	935
-6.25	-18.25	940
-6.25	-18.25	945
-6.25	-18.25	950
-6.25	-18.25	955
-6.25	-18.25	960
-6.25	-18.25	965
-6.25	-18.25	970
-6.25	-18.25	975
